LENTIL HERB SOUP,"Water, Brown Lentil, Potato, Carrot, Celery, Yellow Onion, Red Pepper, Sauteed vegetable base(SAUTEED VEGETABLES (CARROTS, ONIONS AND CELERY), SALT, SUGAR, MALTODEXTRIN (FROM CORN), CORN OIL, AUTOLYZED YEAST EXTRACT, NATURAL FLAVORING, POTATO STARCH AND AGAR), Tomato Paste, Garlic, Vegetable Oil, Salt, Dill, Oregano, Black Pepper, Bay Leaves, Thyme", , , , , , , , , 
LENTIL SALAD,"Brown Lentils(Water, Brown Lentil), Red wine vinaigette(Vegetable Oil, Red Wine Vinegar, Dijon Mustard(Water, Vinegar, Mustard Seed, Salt, White Wine, Fruit Pectin, Citric Acid, Tartaric Acid, Sugar, Spice), Sugar, Hot Sauce(Aged Cayenne Red Peppers, Vinegar, Water, Salt, and Garlic Powder.), Salt), Black Olive, Feta Cheese(Feta Cheese (Pasteurized Part-Skim Milk, Cheese Culture, Salt, Enzymes), Powdered Cellulose to Prevent Caking, Natamycin), Red Pepper, Red Onion, Green Pepper, Parsley, Lemon Juice, Garlic, Mint, Salt, Black Pepper", , , , , ,Milk, , , 
LENTIL STUFFED PEPPER,"Vegetable Broth(Water, Vegetable Base(SAUTEED VEGETABLES (CARROTS, ONIONS AND CELERY), SALT, SUGAR, MALTODEXTRIN (FROM CORN), CORN OIL, AUTOLYZED YEAST EXTRACT, NATURAL FLAVORING, POTATO STARCH AND AGAR)), Green Pepper, Tomato, Brown Lentil, Yellow Onion, Tomato, Carrot, Celery, Panko Bread Crumbs(Wheat Flour, Contains 2% or less of each of the following: Sugar, Yeast, Soybean Oil, Salt), Parmesan Cheese(Pasteurized Part-Skim Milk, Cheese Culture, Salt, enzymes, powdered cellulose to prevent caking), Vegetable Oil, Garlic, Basil, Black Pepper, Thyme, Bay Leaves", , , , , ,Milk,Soy,Wheat,Gluten
LENTIL VEGETABLE SOUP,"Water, Brown Lentil, Tomato, Potato, Carrot, Celery, Yellow Onion, Vegetable Base(Sauteed Vegetable Puree Mix (Carrots, Onions Celery), Maltodextrin, Corn Oil, Hydrolyzed Soy, Corn and Wheat Proteins, Lima Beans, Cornstarch, Sorbitol, Autolyzed Yeast Extract, Tomato Powder, Onion Powder, 2% or less of water, Disodium Inosinate/Disodium Guanylate, Garlic Powder, Extractives of Paprika, Natural Flavors, Salt, Carrot Juice Concentrate, Lactic Acid, Citric Acid.), Tomato Paste, Vegetable Oil, Black Pepper, Garlic, Thyme, Bay Leaves", , , , , , ,Soy,Wheat,Gluten
LIGHT RANCH DRESSING,"Ranch Dressing(Water, Vegetable Oil (Soybean Oil and/or Canola Oil), Buttermilk, Distilled Vinegar, Sugar, Salt, Garlic Juice, Contains 2% Or Less Of: Egg Yolk, Onion*, Garlic*, Natural Flavor, Lactic Acid, Xanthan Gum, Torula Yeast, Onion Juice, Citric Acid, Chives*, Spice)", , , , ,Egg,Milk,Soy, , 
LIGHT RANCH DRESSING,"Ranch Dressing(Water, Vegetable Oil (Soybean Oil and/or Canola Oil), Buttermilk, Distilled Vinegar, Sugar, Salt, Garlic Juice, Contains 2% Or Less Of: Egg Yolk, Onion*, Garlic*, Natural Flavor, Lactic Acid, Xanthan Gum, Torula Yeast, Onion Juice, Citric Acid, Chives*, Spice)", , , , ,Egg,Milk,Soy, , 
LINGUINE,"Water, Linguine(Durum Semolina Flour, Niacin, Ferrous Sulfate, Thiamine Mononitrate, Riboflavin, Folic Acid)", , , , , , , ,Wheat,Gluten
LINGUINE WITH ROASTED RED PEPPERS,"Linguine(Water, Linguine(Durum Semolina Flour, Niacin, Ferrous Sulfate, Thiamine Mononitrate, Riboflavin, Folic Acid)), Black Beans, Roasted Red Peppers(Red Pepper), Yellow Onion, Water, Red Wine Vinegar, Vegetable Oil, Lime Juice, Cilantro, Garlic, Vegetable Base(Sauteed Vegetable Puree Mix (Carrots, Onions Celery), Maltodextrin, Corn Oil, Hydrolyzed Soy, Corn and Wheat Proteins, Lima Beans, Cornstarch, Sorbitol, Autolyzed Yeast Extract, Tomato Powder, Onion Powder, 2% or less of water, Disodium Inosinate/Disodium Guanylate, Garlic Powder, Extractives of Paprika, Natural Flavors, Salt, Carrot Juice Concentrate, Lactic Acid, Citric Acid.), Black Pepper, Cayenne Pepper", , , , , , ,Soy,Wheat,Gluten
LION'S HEAD MEATBALLS,"Basmati Rice(Water, Basmati Rice), Asian Slaw(Cabbage, Carrot, Honey, Water, Ginger, Rice Wine Vinegar, Red Pepper, Cilantro, Salt, Cayenne Pepper), Ground Chicken, Sweet Chili Sauce(Pineapple Juice, Sweet Chili Sauce(Water, High Fructose Corn Syrup, Pineapple, Diced Tomatoes, Vinegar, Modified Cornstarch, Hydrolyzed Soy Protein, 2% or less of Brown Sugar Syrup, Soybean Oil, Tomato Paste, Salt, Corn Syrup Solids, Dehydrated Onions, Dehydrated Green Bell Peppers, Spices, Lemon Juice Concentrate, Onion Powder, Beet Powder, Garlic Powder.), Cornstarch), Egg, Panko Bread Crumbs(Wheat Flour, Contains 2% or less of each of the following: Sugar, Yeast, Soybean Oil, Salt), Soy Sauce(Water, Wheat, Soybeans, Salt, Lactic Acid, Sodium Benzoate less than 1/10 of1% as a Preservative.), Green Onion, Ginger, Rice Wine  (Glucose syrup, water, alcohol, rice, corn syrup, salt), Sugar, Vegetable Oil, Salt", , , , ,Egg, ,Soy,Wheat,Gluten
LITE ITALIAN DRESSING,"Light Italian dressing(WATER, VINEGARS (RED WINE, CIDER, BALSAMIC), CORN SYRUP, SUGAR, SALT, GARLIC AND ONION JUICE, MODIFIED CORN STARCH, DEHYDRATED VEGETABLES (GARLIC, RED AND GREEN BELL PEPPERS, CARROTS, PARSLEY), GARLIC AND ONION POWDERS, ROMANO AND PARMESAN CHEESES (PART SKIM COW'S MILK, COW'S MILK, CHEESE CULTURE, SALT, ENZYMES)*, XANTHAN GUM, CITRIC ACID, NATURAL FLAVORS, SODIUM BENZOATE AND CALCIUM DISODIUM EDTA USED TO PROTECT QUALITY, SPICES, EXTRACTIVES OF PAPRIKA, SOYBEAN LECITHIN)", , , , , ,Milk,Soy, , 
LO MEIN NOODLES,"Water, Lo Mein(Wheat Flour, Wheat Gluten, Egg)", , , , ,Egg, , ,Wheat,Gluten
LOADED  CHICKEN TACOS,"Taco Chicken Filling(Ground Chicken, Water, Taco Seasoning(Spices (including red pepper), onion, potato starch, salt, paprika, garlic, whey, and citric acid.)), Tomato, Sour Cream(Sour Cream(Cultured Milk and Cream, Grade A Whey, Modified Corn Starch, Guar Gum, Sodium Phophate, Carrageenen, Locust Bean Gum and Potassium Sorbate), Milk ), Cheddar Cheese(Pasteurized Milk, Cheese Culture, Salt, Enzymes and Annatto. Potato Starch and Powdered Cellulose added to prevent caking.), Taco Shells(Enriched limed corn (limed corn, Niacin, Iron, Thiamin mononitrate, Riboflavin, Folic acid, palm oil, TBHQ (preservative)), Iceberg Lettuce, Jalapeno", , , , , ,Milk,Soy,Wheat,Gluten
LOADED FISH TACOS,"Baked Pollock(Pollock, Margarine(PALM OIL WATER SALT CONTAINS LESS THAN 2% OF VEGETABLE MONO & DIGLYCERIDES NON-FAT DRY MILK SOLIDS SOY LECITHIN SODIUM BENZOATE (A PRESERVATIVE) CITRIC ACID NATURAL & ARTIFICIAL FLAVOR BETA CAROTENE (COLOR) VITAMIN A PALMITATE ADDED), Lemon Juice, Parsley, Thyme, Black Pepper, Salt), Flour tortilla(bleached enriched wheat flour, water, soy bean oil, hyrdrogenated vegetable oil (cottonseed, soybean), citric acid, contains 2% or less of: sugar, salt, leavening agents, potato starch with monoglyceride, vital wheat gluten, calcium propionate, monoglycerides with citric acid, glycerine, fumaric acid, dextrose, dough conditioner, enzyme complex (salt, wheat starch, enzymes, microcrystalline cellulose).), Cilantro-Lime Crema(Plain Yogurt(Cultured Grade A Reduced Fat Milk, Pectin), Buttermilk, Cilantro, Lime Juice, Salt), Cheddar Cheese(Pasteurized Milk, Cheese Culture, Salt, Enzymes and Annatto. Potato Starch and Powdered Cellulose added to prevent caking.), Iceberg Lettuce, Jalapeno, Tomato",Fish, , , , ,Milk,Soy,Wheat,Gluten
LOADED POTATO PIZZA,"Pizza Dough(Enriched Unbleached Wheat Flour, Water, Yeast, High Fructose Corn Syrup, Contains less than 2% of the following: Salt, Soybean Oil, Wheat Gluten, Ascorbic Acid, Enzyme), Old-Fashioned Mashed Potatoes(Potato, Milk, Butter, Salt, Black Pepper), Cheddar Cheese(Pasteurized Milk, Cheese Culture, Salt, Enzymes and Annatto. Potato Starch and Powdered Cellulose added to prevent caking.), Caramelized Onions(Yellow Onion, Vegetable Oil, Black Pepper), Sour Cream(Cultured Milk and Cream, Grade A Whey, Modified Corn Starch, Guar Gum, Sodium Phophate, Carrageenen, Locust Bean Gum and Potassium Sorbate), Bacon(Bacon(Cured with Water, Salt, Sugar, Sodium Phophates, Sodium Erythorbate, Sodium Nitrite))", , , , , ,Milk,Soy,Wheat,Gluten
LONG GRAIN WILD RICE,"Water, Wild Rice, Margarine(PALM OIL WATER SALT CONTAINS LESS THAN 2% OF VEGETABLE MONO & DIGLYCERIDES NON-FAT DRY MILK SOLIDS SOY LECITHIN SODIUM BENZOATE (A PRESERVATIVE) CITRIC ACID NATURAL & ARTIFICIAL FLAVOR BETA CAROTENE (COLOR) VITAMIN A PALMITATE ADDED)", , , , , ,Milk, , , 
LUCKY CHARMS(R) BAR,"Marshmallows(Corn Syrup, Sugar, Modified Cornstarch, Gelatin.), Lucky Charms(Whole Grain Oats, Marshmallows (sugar, modified corn starch, corn syrup, dextrose, gelatin, calcium carbonate, yellows 5 & 6, blue1, red 40, artificial flavor), Sugar, Oat Flour, Corn Syrup, Corn Starch, Salt, Trisodium Phosphate, Color Added, Natural and Artificial Flavor. Vitamin E (mixed tocopherols) Added to Preserve Freshness. Vitamins and Minerals: Calcium Carbonate, Zinc and Iron (mineral nutrients), Vitamin C (sodium ascorbate), A B Vitamin (niacinamide), Vitamin B6 (pyridoxine hydrochloride), Vitamin B2 (riboflavin), Vitamin B1 (thiamin mononitrate), Vitamin A (palmitate), A B Vitamin (folic acid), Vitamin B12, Vitamin D3), Margarine(PALM OIL WATER SALT CONTAINS LESS THAN 2% OF VEGETABLE MONO & DIGLYCERIDES NON-FAT DRY MILK SOLIDS SOY LECITHIN SODIUM BENZOATE (A PRESERVATIVE) CITRIC ACID NATURAL & ARTIFICIAL FLAVOR BETA CAROTENE (COLOR) VITAMIN A PALMITATE ADDED)", , , , , ,Milk, , ,Gluten
LYONNAISE POTATOES,"Potato, Yellow Onion, Vegetable Oil, Salt, Black Pepper", , , , , , , , , 
MACARONI STATION,"Cellentani(Water, Cavatappi(Durum Semolina Flour, Niacin, Ferrous Sulfate (Iron), Thiamine Mononitrate,Riboflavin, Folic Acid)), Cheddar Cheese Sauce(Milk, Cheddar Cheese(Pasteurized Milk, Cheese Culture, Salt, Enzymes and Annatto. Potato Starch and Powdered Cellulose added to prevent caking.), ROUX, WHITE(Butter, Flour), Salt, Dry Mustard, Black Pepper), Peas, Bacon(Bacon(Cured with Water, Salt, Sugar, Sodium Phophates, Sodium Erythorbate, Sodium Nitrite)), Parmesan Cheese(Pasteurized Part Skim Milk, Cheese Culture, Salt, Enzymes), Vegetable Oil, Green Onion, Garlic, Black Pepper", , , , , ,Milk, ,Wheat,Gluten
MADE TO ORDER ORZO,"Orzo(Water, Orzo(Semolina, Niacin, Ferrous Sulfate (Iron), Thiamine Mononitrate, Riboflavin, Folic Acid.)), Vegetable Broth(Water, Vegetable Base(Sauteed Vegetable Puree Mix (Carrots, Onions Celery), Maltodextrin, Corn Oil, Hydrolyzed Soy, Corn and Wheat Proteins, Lima Beans, Cornstarch, Sorbitol, Autolyzed Yeast Extract, Tomato Powder, Onion Powder, 2% or less of water, Disodium Inosinate/Disodium Guanylate, Garlic Powder, Extractives of Paprika, Natural Flavors, Salt, Carrot Juice Concentrate, Lactic Acid, Citric Acid.)), Green Beans, Broccoli, Spinach, Vegetable Oil, Green Onion, Garlic, Basil, Salt, Crushed Red Pepper, Thyme", , , , , , ,Soy,Wheat,Gluten
MADE TO ORDER QUESADILLA,"Roasted Vegetable Medley(Green Pepper, Red Onion, Yellow Onion, Red Pepper, Mushroom, Vegetable Oil, Salt, Black Pepper), Flour Tortilla(bleached enriched wheat flour, water, soy bean oil, hyrdrogenated vegetable oil (cottonseed, soybean), citric acid added, contains 2% or less of: sugar, salt, leavening agents, potato starch with monoglyceride, vital wheat gluten, calcium propionate, monoglycerides with citric acid, glycerine, fumaric acid, dextrose, dough conditioner, cellulose gum, potassium sorbate (to preserve freshness), enzyme complex (salt, wheat starch, enzymes, microcrystalline cellulose).), Chicken Fajita Meat(Chicken, Chicken Thigh, Orange, Pineapple, Soy Marinade(Pineapple Juice, Orange Juice, Soy Sauce(Water, Wheat, Soybeans, Salt, Lactic Acid, Sodium Benzoate less than 1/10 of1% as a Preservative.))), Monterey Jack Cheddar(Cultured pasteurized milk, Salt, Enzymes, Potato Starch and Calcium Culfate, Natamycin), Sour Cream(Cultured Milk and Cream, Grade A Whey, Modified Corn Starch, Guar Gum, Sodium Phophate, Carrageenen, Locust Bean Gum and Potassium Sorbate), Pico De Gallo(Tomato, Yellow Onion, Lime Juice, Jalapeno, Cilantro, Garlic, Salt)", , , , , ,Milk,Soy,Wheat,Gluten
MADE TO ORDER QUESADILLA,"Roasted Vegetable Medley(Green Pepper, Red Onion, Yellow Onion, Red Pepper, Mushroom, Vegetable Oil, Salt, Black Pepper), Flour Tortilla(bleached enriched wheat flour, water, soy bean oil, hyrdrogenated vegetable oil (cottonseed, soybean), citric acid added, contains 2% or less of: sugar, salt, leavening agents, potato starch with monoglyceride, vital wheat gluten, calcium propionate, monoglycerides with citric acid, glycerine, fumaric acid, dextrose, dough conditioner, cellulose gum, potassium sorbate (to preserve freshness), enzyme complex (salt, wheat starch, enzymes, microcrystalline cellulose).), Chicken Fajita Meat(Chicken, Chicken Thigh, Orange, Pineapple, Soy Marinade(Pineapple Juice, Orange Juice, Soy Sauce(Water, Wheat, Soybeans, Salt, Lactic Acid, Sodium Benzoate less than 1/10 of1% as a Preservative.))), Monterey Jack Cheddar(Cultured pasteurized milk, Salt, Enzymes, Potato Starch and Calcium Culfate, Natamycin), Sour Cream(Cultured Milk and Cream, Grade A Whey, Modified Corn Starch, Guar Gum, Sodium Phophate, Carrageenen, Locust Bean Gum and Potassium Sorbate), Pico De Gallo(Tomato, Yellow Onion, Lime Juice, Jalapeno, Cilantro, Garlic, Salt)", , , , , ,Milk,Soy,Wheat,Gluten
MANHATTAN CLAM CHOWDER,"Water, Clams, Potato, Tomato, Carrot, Celery, Yellow Onion, Clam Base(Cooked Clams Including Natural Clam Juices, Salt, Sugar, Maltodextrin, Yeast Extract, Disodium Inosinate/Disodium Guanylate, Onion Powder, Potato Starch, Corn Oil, Dried Whey, Dried Soy Sauce (soybeans, salt), Cooked Shrimp, Anchovy, Hydrolyzed Crab Protein, Natural Flavors, Tapioca Starch, Calcium Disodium EDTA, Thiamine Hydrochloride. NO ADDED MSG other than that which naturally occurs in the yeast extract and hydrolyzed protein.), Vegetable Oil, Green Pepper, Salt, Parsley, Black Pepper, Garlic, Thyme, Bay Leaves",Fish,Shellfish, , , ,Milk, , , 
MANHATTAN CLAM CHOWDER,"Water, Clams, Potato, Tomato, Carrots, Celery, Yellow Onion, Clam Base(Cooked Clams Including Natural Clam Juices, Salt, Sugar, Maltodextrin, Yeast Extract, Disodium Inosinate/Disodium Guanylate, Onion Powder, Potato Starch, Corn Oil, Dried Whey, Dried Soy Sauce (soybeans, salt), Cooked Shrimp, Anchovy, Hydrolyzed Crab Protein, Natural Flavors, Tapioca Starch, Calcium Disodium EDTA, Thiamine Hydrochloride. NO ADDED MSG other than that which naturally occurs in the yeast extract and hydrolyzed protein.), Vegetable Oil, Green Pepper, Salt, Parsley, Black Pepper, Garlic, Thyme, Bay Leaves, Bay Leaves",Fish,Shellfish, , , ,Milk, , , 
MAPLE BACON CUPCAKE,"Yellow Cake(Sugar, Enriched Flour Bleached, Palm Oil, Dextrose. Contains less than 2% of the following: Egg White, Leavening, Nonfat Milk, Modified Corn Starch, Propylene Glycol Mono and Diesters of Fatty Acids, Egg Yolk with Sodium Silicoaluminate, Salt, Maltodextrin, Dried Corn Syrup, Soy Lecithin, Mono and Diglycerides, Xanthan Gum, Artificial Flavor, Color Added), Vanilla Icing(Sugar, Shortening (Partially Hydrogenated Soybean and Cottonseed Oil, Mono and Diglycerides, Polysorbate 60), Water, Corn Syrup, Salt, Natural and Artificial Flavors, Lecithin, Disodium Phosphate, Titanium Dioxide, Lactic Acid, Guar Gum, Locust Bean Gum, FD&C Yellow #5, FD&C Yellow #6. Freshness Preserved with Potassium Sorbate.), Water, Bacon(Bacon(Cured with Water, Salt, Sugar, Sodium Phophates, Sodium Erythorbate, Sodium Nitrite)), Maple Syrup, Maple Extract(Water, Caramel Color, Alcohol (16%), Vanilla Extract (Vanilla Bean Extractives in water, Alcohol, and Corn Syrup), Molasses Solids, Corn Syrup Colids, Natural and Artificial Flavors, Sugar, Sulfiting Agents and Natural Extractives), Cinnamon", , , , ,Egg,Milk,Soy,Wheat,Gluten
MAPLE SPICE MUFFIN,"Muffin Mix (LF)(ENRICHED FLOUR BLEACHED (WHEAT FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUGAR, PALM OIL, WHEY, MODIFIED CORN STARCH. CONTAINS 2% OR LESS OF THE FOLLOWING: LEAVENING (BAKING SODA, SODIUM ACID PYROPHOSPHATE, SODIUM ALUMINUM PHOSPHATE, MONOCALCIUM PHOSPHATE), DEXTROSE, MONO AND DIGLYCERIDES, EGG YOLK WITH SODIUM SILICOALUMINATE, SALT, EGG WHITE, XANTHAN GUM, ALUMINUMSULFATE, ARTIFICIAL FLAVOR, SOY FLOUR), Water, Maple Syrup, Cinnamon, Allspice", , , , ,Egg,Milk,Soy,Wheat,Gluten
MAPLE SYRUP,Maple Syrup, , , , , , , , , 
MARBLE RYE BREAD,"Marble Rye(Enriched Wheat Flour, Water, Rye Flour, Yeast, Salt, Contains 2% or less of the following: Soybean Oil, Rye Flakes, Wheat Gluten, Caraway Seeds, Caramel Color, Calcium Propionate and Potassium Sorbate (Preservatives), Dough conditioners (Monoglycerides, Ascorbic Acid, Azodicarbonamide, Enzyems), Yeast Nutritents (Monocalcium Phosphate, Calcium Sulfate, Ammonium Sulfate), Wheat Starch, Soy Lencithin.)", , , , , , ,Soy,Wheat,Gluten
MARBLED BROWNIE,"Brownie Mix(Sugar, Enriched Flour Bleached (Wheat Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Palm Oil, Cocoa Processed with Alkali, Soybean Oil. Contains less than 2% of the following: egg white, salt, corn starch, leavening (baking soda, monocalcium phosphate), artificial flavor, nonfat milk, soy flour.), cream cheese(Pasteurized Milk and Cream, Cheese Culture, Salt, Stabilizers (Carob Bean and/or Xanthan and/or Guar Gums).~), Water, Egg, Sugar, Margarine(PALM OIL WATER SALT CONTAINS LESS THAN 2% OF VEGETABLE MONO & DIGLYCERIDES NON-FAT DRY MILK SOLIDS SOY LECITHIN SODIUM BENZOATE (A PRESERVATIVE) CITRIC ACID NATURAL & ARTIFICIAL FLAVOR BETA CAROTENE (COLOR) VITAMIN A PALMITATE ADDED)", , , , ,Egg,Milk,Soy,Wheat,Gluten
MARGHERITA PIZZA,"Pizza Dough(Enriched Unbleached Wheat Flour, Water, Yeast, High Fructose Corn Syrup, Contains less than 2% of the following: Salt, Soybean Oil, Wheat Gluten, Ascorbic Acid, Enzyme), Mozzarella Cheese(Pasteurized Part Skim Milk, Cheese Culture, Salt and Enzymes. Powdered Cellulose added to prevent caking.), Tomato, Basil, Italian Seasoning(Herbs)", , , , , ,Milk,Soy,Wheat,Gluten
"MARINADE, BUTTERMILK","Buttermilk, Montreal Chicken Seasoning(Garlic, Salt, Onion, Spices (inc. black pepper, parsley, and red pepper), Orange Peel, Paprika, Green Bell Peppers, and Sulfiting Agents.), Poultry Seasoning(Thyme, Sage, Marjoram, Rosemary, Black Pepper, and Nutmeg.)", , , , , , , , , 
"MARINADE, GARLIC, OREGANO","Cider Vinegar, Vegetable Oil, Garlic, Oregano, Black Pepper, Salt", , , , , , , , , 
MARINARA SAUCE,"Tomato, Tomato, Water, Vegetable Oil, Yellow Onion, Garlic, Basil, Salt, Black Pepper, Oregano", , , , , , , , , 
MARINARA SAUCE,"Marinara Sauce(Tomato Puree (Water, Tomato Paste), Diced Tomatoes, Fresh Onions, Less than 2% of: Olive Oil, Salt, Brown Sugar, Potassium Chloride, Citric Acid, Natural Flavor, Calcium Chloride, Garlic Powder, Spices, Oregano.)", , , , , , , , , 
MARINARA SAUCE,"Marinara Sauce(Tomato, Tomato, Water, Vegetable Oil, Yellow Onion, Garlic, Basil, Salt, Black Pepper, Oregano)", , , , , , , , , 
MARINARA SAUCE,"Marinara Sauce(Tomato, Tomato, Water, Vegetable Oil, Yellow Onion, Garlic, Basil, Salt, Black Pepper, Oregano)", , , , , , , , , 
MARINATED ARTICHOKE HEARTS,"Artichoke Hearts, Vegetable Oil, Lemon Juice, Green Onion, Parsley, Oregano, Dry Mustard, Black Pepper, Thyme, Garlic", , , , , , , , , 
MARINATED GREEN BEANS,"Green Beans, Water, Cider Vinegar, Sugar, Oregano, Basil", , , , , , , , , 
MARINATED TOMATO SALAD,"Tomato, Vegetable Oil, Balsamic Vinegar(Balsamic Vinegar, Sulfur Dioxide), Parmesan Cheese(Pasteurized Part Skim Milk, Cheese Culture, Salt, Enzymes), Pesto Sauce(Basil, Vegetable Oil, Parmesan Cheese(Pasteurized Part-Skim Milk, Cheese Culture, Salt, enzymes, powdered cellulose to prevent caking), Garlic), Salt, Black Pepper", , , , , ,Milk, , , 
MARINATED TOMATO SALAD,"Tomato, Vegetable Oil, Balsamic Vinegar(Balsamic Vinegar, Sulfur Dioxide), , , Salt, Black Pepper", , , , , , , , , 
MARSHMALLOW BROWNIE,"Brownie Mix(Sugar, Enriched Flour Bleached (Wheat Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Palm Oil, Cocoa Processed with Alkali, Soybean Oil. Contains less than 2% of the following: egg white, salt, corn starch, leavening (baking soda, monocalcium phosphate), artificial flavor, nonfat milk, soy flour.), Water, Chocolate Chips(Sugar, Chocolate Liquor, Cocoa Butter, Soy Lecithin, Vanillin.), Chocolate Icing(Sugar, High Fructose Corn Syrup, Corn Syrup, Cocoa, Margarine (Partially Hydrogenated Soybean and Cottonseed Oil, Water, Mono and Di-Glycerides, Beta-Carotene), Unsweetened Chocolate, Shortening (Partially Hydrogenated Soybean and Cottonseed Oil, Mono and Di-Glycerides), Water, Salt, Potassium Sorbate, Phosphoric Acid, Vanillin), Marshmallows(Corn Syrup, Sugar, Modified Cornstarch, Gelatin.)", , , , ,Egg,Milk,Soy,Wheat,Gluten
MASHED POTATOES & BUFFALO NUGGETS,"Blue Cheese Mashed Potatoes(Potato, Milk, Blue Cheese(Blue Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes, Penicillium Roqueforti), Powdered Cellulose added to Prevent Caking), Butter, Chives, Salt, Black Pepper), Marinated Green Beans(Green Beans, Water, Cider Vinegar, Sugar, Oregano, Basil), Buffalo Chicken Croutons(Chicken, Flour, Blue Cheese Dressing(Vegetable Oil (Soybean, Canola), Vinegar, Blue Cheese (Pasteurized Milk, Salt, Enzymes), Water, Egg Yolk, Sugar, Salt, Potassium Sorbate, Sodium Benzoate, Calcium Disodium EDTA, Natural Flavor, Xanthum Gum, Lactic Acids, Sour Cream Solids, Garlic), Hot Sauce(Distilled vinegar, red pepper, salt.), Cajun Seasoning(Garlic, Salt, Onion, Paprika, Oregano, White Pepper, Red Pepper and Spice), Salt, Cayenne Pepper), Crispy Onions(Yellow Onion, Flour, Black Pepper, Salt), Ranch Dressing(Vegetable oil (Soybean Canola), Water, Vinegar, Buttermilk Solids, Egg yolk, Salt, Garlic, Sugar, Onions, Spices, Natural Flavor, Xanthum Gum, Calcium Disodium EDTA), Hot Sauce(Aged Cayenne Red Peppers, Vinegar, Water, Salt, and Garlic Powder.)", , , , ,Egg,Milk,Soy,Wheat,Gluten
MASHED POTATOES WITH CHICKEN & GRAVY,"Creamy Garlic Mashed Potatoes(Potato, Buttermilk, Milk, Butter, Garlic, Salt, Black Pepper), Cajun Cheese Sauce(Alfredo Sauce(Milk, Creamer, Butter, Yellow Onion, Parmesan Cheese(Pasteurized Part Skim Milk, Cheese Culture, Salt, Enzymes), Flour, Salt, Nutmeg, Black Pepper, Garlic), Milk, Cheddar Cheese(Pasteurized Milk, Cheese Culture, Salt, Enzymes and Annatto. Potato Starch and Powdered Cellulose added to prevent caking.), Cajun Seasoning(Garlic, Salt, Onion, Paprika, Oregano, White Pepper, Red Pepper and Spice), Black Pepper), Country Chicken Gravy(Water, Milk, Margarine(PALM OIL WATER SALT CONTAINS LESS THAN 2% OF VEGETABLE MONO & DIGLYCERIDES NON-FAT DRY MILK SOLIDS SOY LECITHIN SODIUM BENZOATE (A PRESERVATIVE) CITRIC ACID NATURAL & ARTIFICIAL FLAVOR BETA CAROTENE (COLOR) VITAMIN A PALMITATE ADDED), Flour, Yellow Onion, Chicken Base(Chicken Meat and Natural Chicken Juices, Dried Whey, Maltodextrin, Hydrolyzed (corn and wheat gluten, soy) Proteins, Flavor (contains torula yeast), Yeast Extract,Cornstarch, Chicken Flavor, Corn Oil, Disodium Inosinate/Disodium Guanylate, Chicken Stock, Hydrolyzed Chicken, Chicken Fat, Potato Starch, Turmeric, Calcium Lactate, Soy Lecithin, Dextrose, Lactic Acid, Vegetable Color (turmeric and annatto and paprika extracts).NO ADDED MSG other than that which naturally occurs in the hydrolyzed proteins and yeast extract.), Salt, Black Pepper), Spinach Garlic Kale(Olive Oil, Yellow Onion, Garlic, Vegetable Base(Sauteed Vegetable Puree Mix (Carrots, Onions Celery), Maltodextrin, Corn Oil, Hydrolyzed Soy, Corn and Wheat Proteins, Lima Beans, Cornstarch, Sorbitol, Autolyzed Yeast Extract, Tomato Powder, Onion Powder, 2% or less of water, Disodium Inosinate/Disodium Guanylate, Garlic Powder, Extractives of Paprika, Natural Flavors, Salt, Carrot Juice Concentrate, Lactic Acid, Citric Acid.), Water, Kale, Salt, Black Pepper, Spinach), Crispy Chicken Nuggets(Chicken Nuggets(Boneless Chicken Breast with Rib Meat, Water, Seasoning( Chicken Broth Powder(Chicken Broth, Salt, Flavoring), Salt, Sugar, Vegetable Stock(carrot, onion, celery), Maltodextrin, Garlic, Powder, Flavorings.) Breaded with: Wheat Flour, Water, Salt, Wheat Gluten, Leavening, Spices(Garlic Powder, Onion, Powder, Disodium Inosinate, Disodium Guanylate, natural flavoring. Breading set in vegetable oil.)), Crispy Onions(Yellow Onion, Flour, Black Pepper, Salt), Hot Sauce(Distilled vinegar, red pepper, salt.)", , , , , ,Milk,Soy,Wheat,Gluten
MASHED POTATOES WITH CORN,"Potato, Corn, Buttermilk, Milk, Yellow Onion, Butter, Vegetable Oil, Salt, Black Pepper", , , , , ,Milk, , , 
MASHED RED POTATOES,"Potato, Milk, Salt, Black Pepper", , , , , ,Milk, , , 
MASHED RED SKIN POTATOES,"Potato, Milk, Butter, Salt, Black Pepper", , , , , ,Milk, , , 
MASHED SWEET POTATOES,"Sweet Potato, Milk, Salt, Black Pepper", , , , , ,Milk, , , 
MASHED YUCA,"Potato, Yuca, Milk, Salt, Garlic, Black Pepper", , , , , ,Milk, , , 
MASHED YUKON GOLD POTATOES,"Potato, Milk, Butter, Green Onion, Salt, Black Pepper", , , , , ,Milk, , , 
